dt,LandAverageTemperature,LandAverageTemperatureUncertainty,LandMaxTemperature,LandMaxTemperatureUncertainty,LandMinTemperature,LandMinTemperatureUncertainty,LandAndOceanAverageTemperature,LandAndOceanAverageTemperatureUncertainty
01/11/1800,5.572,1.264,,,,,,
01/12/1800,3.864,1.628,,,,,,
01/01/1801,2.6870000000000003,1.922,,,,,,
01/02/1801,3.149,2.045,,,,,,
01/03/1801,6.455,1.336,,,,,,
01/04/1801,7.404,1.619,,,,,,
01/05/1801,12.123,1.541,,,,,,
01/06/1801,12.536,0.877,,,,,,
01/07/1801,14.675999999999998,1.56,,,,,,
01/08/1801,13.187,1.223,,,,,,
01/09/1801,11.462,1.384,,,,,,
01/10/1801,9.099,1.267,,,,,,
01/11/1801,5.72,1.681,,,,,,
01/12/1801,4.577999999999999,2.525,,,,,,
01/01/1802,3.74,1.905,,,,,,
01/02/1802,2.8280000000000003,2.053,,,,,,
01/03/1802,5.2010000000000005,2.7060000000000004,,,,,,
01/04/1802,7.622999999999998,1.464,,,,,,
01/05/1802,10.457,1.82,,,,,,
01/06/1802,14.470999999999998,1.253,,,,,,
01/07/1802,14.628,1.155,,,,,,
01/08/1802,14.039,1.586,,,,,,
01/09/1802,11.787999999999998,2.141,,,,,,
01/10/1802,9.747,1.612,,,,,,
01/11/1802,5.535,2.146,,,,,,
01/12/1802,2.881,2.347,,,,,,
01/01/1803,0.6019999999999999,2.026,,,,,,
01/02/1803,1.443,2.887,,,,,,
01/03/1803,4.875,2.061,,,,,,
01/04/1803,9.291,1.914,,,,,,
01/05/1803,11.795,0.898,,,,,,
01/06/1803,13.821,0.7659999999999999,,,,,,
01/07/1803,15.106,0.944,,,,,,
01/08/1803,15.366,1.252,,,,,,
01/09/1803,12.33,1.259,,,,,,
01/10/1803,9.119,1.479,,,,,,
01/11/1803,5.961,1.843,,,,,,
01/12/1803,2.327,2.269,,,,,,
01/01/1804,2.4450000000000003,2.6830000000000003,,,,,,
01/02/1804,1.939,2.293,,,,,,
01/03/1804,4.425,2.186,,,,,,
01/04/1804,10.057,1.117,,,,,,
01/05/1804,12.107,1.274,,,,,,
01/06/1804,13.774,1.58,,,,,,
01/07/1804,15.774,1.318,,,,,,
01/08/1804,14.511,1.08,,,,,,
01/09/1804,12.468,2.644,,,,,,
01/10/1804,9.282,1.231,,,,,,
01/11/1804,7.132000000000001,2.099,,,,,,
01/12/1804,2.224,2.597,,,,,,
01/01/1805,2.822,2.512,,,,,,
01/02/1805,2.557,2.455,,,,,,
01/03/1805,5.76,1.4980000000000002,,,,,,
01/04/1805,8.123,1.291,,,,,,
01/05/1805,11.104,1.216,,,,,,
01/06/1805,14.027,1.368,,,,,,
01/07/1805,14.702,1.151,,,,,,
01/08/1805,15.27,1.021,,,,,,
01/09/1805,12.039,1.831,,,,,,
01/10/1805,7.635999999999999,1.6030000000000002,,,,,,
01/11/1805,4.555,2.399,,,,,,
01/12/1805,4.158,1.922,,,,,,
01/01/1806,2.9170000000000003,2.167,,,,,,
01/02/1806,2.937,2.079,,,,,,
01/03/1806,4.691,1.557,,,,,,
01/04/1806,8.032,1.7719999999999998,,,,,,
01/05/1806,11.503,1.426,,,,,,
01/06/1806,12.418,0.8370000000000001,,,,,,
01/07/1806,13.923,1.505,,,,,,
01/08/1806,14.593,1.361,,,,,,
01/09/1806,12.549,1.753,,,,,,
01/10/1806,8.426,1.113,,,,,,
01/11/1806,5.231,1.5419999999999998,,,,,,
01/12/1806,3.989,1.729,,,,,,
01/01/1807,1.0550000000000002,2.393,,,,,,
01/02/1807,4.093999999999999,2.677,,,,,,
01/03/1807,4.788,2.253,,,,,,
01/04/1807,6.970999999999999,1.26,,,,,,
01/05/1807,9.331,0.93,,,,,,
01/06/1807,13.293,1.271,,,,,,
01/07/1807,14.138,1.605,,,,,,
01/08/1807,13.799,1.525,,,,,,
01/09/1807,12.614999999999998,1.18,,,,,,
01/10/1807,8.857000000000001,1.193,,,,,,
01/11/1807,6.015,1.588,,,,,,
01/12/1807,4.420999999999999,1.232,,,,,,
01/01/1808,1.131,4.1110000000000015,,,,,,
01/02/1808,2.142,2.175,,,,,,
01/03/1808,4.361000000000001,3.02,,,,,,
01/04/1808,7.481999999999998,1.459,,,,,,
01/05/1808,9.357,2.068,,,,,,
01/06/1808,13.428999999999998,1.585,,,,,,
01/07/1808,14.491,1.676,,,,,,
01/08/1808,13.047,1.227,,,,,,
01/09/1808,12.711,1.6880000000000002,,,,,,
01/10/1808,7.971999999999999,1.48,,,,,,
01/11/1808,4.5120000000000005,1.7719999999999998,,,,,,
01/12/1808,0.887,1.7009999999999998,,,,,,
01/01/1809,0.2080000000000001,2.59,,,,,,
01/02/1809,0.8559999999999999,2.818,,,,,,
01/03/1809,3.425,1.666,,,,,,
01/04/1809,7.832999999999998,2.498,,,,,,
01/05/1809,9.243,1.304,,,,,,
01/06/1809,12.998,1.348,,,,,,
01/07/1809,12.656,1.481,,,,,,
01/08/1809,12.905,1.6669999999999998,,,,,,
01/09/1809,10.967,1.633,,,,,,
01/10/1809,8.65,3.554,,,,,,
01/11/1809,3.099,2.478,,,,,,
01/12/1809,2.077,2.588,,,,,,
01/01/1810,0.8880000000000001,3.258,,,,,,
01/02/1810,2.391,2.403,,,,,,
01/03/1810,5.013999999999999,4.457,,,,,,
01/04/1810,6.533,2.229,,,,,,
01/05/1810,9.069,1.907,,,,,,
01/06/1810,11.934,2.281,,,,,,
01/07/1810,12.550999999999998,2.016,,,,,,
01/08/1810,12.041,1.212,,,,,,
01/09/1810,9.532,1.247,,,,,,
01/10/1810,6.632000000000001,1.989,,,,,,
01/11/1810,3.827,2.64,,,,,,
01/12/1810,2.66,2.093,,,,,,
01/01/1811,1.374,2.323,,,,,,
01/02/1811,0.4500000000000002,3.475,,,,,,
01/03/1811,3.701,1.808,,,,,,
01/04/1811,6.3020000000000005,1.422,,,,,,
01/05/1811,9.443,1.663,,,,,,
01/06/1811,12.137,1.706,,,,,,
01/07/1811,11.956,1.383,,,,,,
01/08/1811,13.326,2.289,,,,,,
01/09/1811,10.368,1.931,,,,,,
01/10/1811,6.58,2.863,,,,,,
01/11/1811,3.503,1.802,,,,,,
01/12/1811,3.174,2.484,,,,,,
01/01/1812,0.977,4.545,,,,,,
01/02/1812,0.1310000000000002,3.062,,,,,,
01/03/1812,2.044,1.805,,,,,,
01/04/1812,6.949999999999998,1.984,,,,,,
01/05/1812,9.579999999999998,1.279,,,,,,
01/06/1812,12.005,1.1740000000000002,,,,,,
01/07/1812,14.355,1.463,,,,,,
01/08/1812,15.018,1.746,,,,,,
01/09/1812,10.185,2.052,,,,,,
01/10/1812,7.593,1.793,,,,,,
01/11/1812,4.369,2.585,,,,,,
01/12/1812,1.348,2.139,,,,,,
01/01/1813,-1.3849999999999998,2.191,,,,,,
01/02/1813,2.258,1.958,,,,,,
01/03/1813,1.596,1.622,,,,,,
01/04/1813,8.181999999999999,1.486,,,,,,
01/05/1813,11.367,3.826,,,,,,
01/06/1813,13.242,1.138,,,,,,
01/07/1813,14.521,0.877,,,,,,
01/08/1813,13.097,0.995,,,,,,
01/09/1813,12.339,1.743,,,,,,
01/10/1813,8.666,1.565,,,,,,
01/11/1813,6.825,1.315,,,,,,
01/12/1813,2.171,1.79,,,,,,
01/01/1814,1.5020000000000002,2.622,,,,,,
01/02/1814,1.689,2.121,,,,,,
01/03/1814,2.664,2.259,,,,,,
01/04/1814,7.193,1.5,,,,,,
01/05/1814,9.417,2.321,,,,,,
01/06/1814,12.818,0.989,,,,,,
01/07/1814,12.532,1.852,,,,,,
01/08/1814,12.668,1.453,,,,,,
01/09/1814,10.675999999999998,1.332,,,,,,
01/10/1814,7.374,1.847,,,,,,
01/11/1814,6.739,3.428,,,,,,
01/12/1814,5.8290000000000015,4.298,,,,,,
01/01/1815,2.051,2.033,,,,,,
01/02/1815,2.273,2.386,,,,,,
01/03/1815,3.663,2.3280000000000003,,,,,,
01/04/1815,6.587999999999999,2.341,,,,,,
01/05/1815,9.845,1.812,,,,,,
01/06/1815,11.162,1.242,,,,,,
01/07/1815,14.394,2.371,,,,,,
01/08/1815,13.209,1.348,,,,,,
01/09/1815,11.151,1.503,,,,,,
01/10/1815,7.1370000000000005,2.295,,,,,,
01/11/1815,4.178,1.732,,,,,,
01/12/1815,1.2209999999999996,2.207,,,,,,
01/01/1816,2.737,2.724,,,,,,
01/02/1816,0.6759999999999997,2.947,,,,,,
01/03/1816,3.905,1.928,,,,,,
01/04/1816,7.606,2.129,,,,,,
01/05/1816,10.594,1.804,,,,,,
01/06/1816,11.79,1.087,,,,,,
01/07/1816,12.267,1.538,,,,,,
01/08/1816,12.57,1.257,,,,,,
01/09/1816,10.39,0.7070000000000001,,,,,,
01/10/1816,5.699,3.583,,,,,,
01/11/1816,4.058,3.81,,,,,,
01/12/1816,0.9580000000000002,2.801,,,,,,
01/01/1817,1.54,2.451,,,,,,
01/02/1817,3.649,2.547,,,,,,
01/03/1817,4.569,2.153,,,,,,
01/04/1817,7.8889999999999985,1.836,,,,,,
01/05/1817,9.476,1.394,,,,,,
01/06/1817,11.287,1.25,,,,,,
01/07/1817,12.072,1.057,,,,,,
01/08/1817,13.403,1.307,,,,,,
01/09/1817,8.812000000000001,1.178,,,,,,
01/10/1817,6.202999999999999,1.963,,,,,,
01/11/1817,4.638,1.6909999999999998,,,,,,
01/12/1817,0.1699999999999999,1.673,,,,,,
01/01/1818,1.2040000000000002,1.775,,,,,,
01/02/1818,0.7549999999999999,1.912,,,,,,
01/03/1818,5.565,2.177,,,,,,
01/04/1818,9.901,2.662,,,,,,
01/05/1818,11.247,1.457,,,,,,
01/06/1818,13.825,2.26,,,,,,
01/07/1818,13.51,1.9,,,,,,
01/08/1818,13.166,0.996,,,,,,
01/09/1818,10.578,1.063,,,,,,
01/10/1818,6.654,1.704,,,,,,
01/11/1818,5.035,2.807,,,,,,
01/12/1818,2.507,1.236,,,,,,
01/01/1819,1.0140000000000002,1.984,,,,,,
01/02/1819,2.286,1.995,,,,,,
01/03/1819,2.931,2.93,,,,,,
01/04/1819,7.029,1.344,,,,,,
01/05/1819,9.851,1.112,,,,,,
01/06/1819,12.526,1.539,,,,,,
01/07/1819,13.038,1.17,,,,,,
01/08/1819,12.557,1.124,,,,,,
01/09/1819,10.893999999999998,1.052,,,,,,
01/10/1819,9.312,1.223,,,,,,
01/11/1819,5.15,1.6269999999999998,,,,,,
01/12/1819,1.842,1.883,,,,,,
01/01/1820,1.236,3.9,,,,,,
01/02/1820,2.145,2.004,,,,,,
01/03/1820,4.618,1.945,,,,,,
01/04/1820,8.7,1.168,,,,,,
01/05/1820,11.62,1.256,,,,,,
01/06/1820,13.323,0.912,,,,,,
01/07/1820,13.311,1.375,,,,,,
01/08/1820,11.978,1.317,,,,,,
01/09/1820,11.16,1.176,,,,,,
01/10/1820,7.587999999999999,1.605,,,,,,
01/11/1820,4.4430000000000005,1.074,,,,,,
01/12/1820,1.273,1.693,,,,,,
01/01/1821,2.999,1.5490000000000002,,,,,,
01/02/1821,3.758,2.018,,,,,,
01/03/1821,5.462000000000001,1.275,,,,,,
01/04/1821,7.738999999999999,0.858,,,,,,
01/05/1821,11.3,1.392,,,,,,
01/06/1821,12.608,1.4240000000000002,,,,,,
01/07/1821,13.039,1.289,,,,,,
01/08/1821,13.145,1.482,,,,,,
01/09/1821,10.178,1.219,,,,,,
01/10/1821,8.535,0.924,,,,,,
01/11/1821,5.601,1.802,,,,,,
01/12/1821,2.717,1.278,,,,,,
01/01/1822,2.759,2.416,,,,,,
01/02/1822,4.465,1.83,,,,,,
01/03/1822,7.787000000000001,2.016,,,,,,
01/04/1822,8.277999999999999,1.295,,,,,,
01/05/1822,10.486,1.159,,,,,,
01/06/1822,13.067,0.899,,,,,,
01/07/1822,14.212,1.068,,,,,,
01/08/1822,13.215,0.8959999999999999,,,,,,
01/09/1822,10.695,0.8690000000000001,,,,,,
01/10/1822,7.773999999999999,1.163,,,,,,
01/11/1822,4.501,1.345,,,,,,
01/12/1822,1.0210000000000004,1.547,,,,,,
01/01/1823,1.758,1.796,,,,,,
01/02/1823,1.966,1.93,,,,,,
01/03/1823,5.0680000000000005,1.192,,,,,,
01/04/1823,7.664999999999999,1.6769999999999998,,,,,,
01/05/1823,10.563,0.922,,,,,,
01/06/1823,13.958,1.125,,,,,,
01/07/1823,14.197,1.026,,,,,,
01/08/1823,13.13,0.6940000000000001,,,,,,
01/09/1823,10.198,1.083,,,,,,
01/10/1823,7.641999999999999,1.24,,,,,,
01/11/1823,4.508,2.079,,,,,,
01/12/1823,1.971,1.5830000000000002,,,,,,
01/01/1824,2.651,1.432,,,,,,
01/02/1824,2.679,1.784,,,,,,
01/03/1824,5.357,1.355,,,,,,
01/04/1824,8.375,1.288,,,,,,
01/05/1824,11.132,1.136,,,,,,
01/06/1824,13.427,1.953,,,,,,
01/07/1824,14.83,2.158,,,,,,
01/08/1824,13.437,0.924,,,,,,
01/09/1824,11.528,1.557,,,,,,
01/10/1824,8.197000000000001,0.774,,,,,,
01/11/1824,5.877000000000001,1.199,,,,,,
01/12/1824,5.0760000000000005,1.814,,,,,,
01/01/1825,3.213,1.913,,,,,,
01/02/1825,3.092,1.479,,,,,,
01/03/1825,5.365,1.646,,,,,,
01/04/1825,8.988,1.964,,,,,,
01/05/1825,10.751,1.325,,,,,,
01/06/1825,13.765,1.0490000000000002,,,,,,
01/07/1825,14.007,1.163,,,,,,
01/08/1825,13.269,1.335,,,,,,
01/09/1825,11.148,0.978,,,,,,
01/10/1825,7.978999999999999,1.261,,,,,,
01/11/1825,6.058,2.412,,,,,,
01/12/1825,3.037,1.569,,,,,,
01/01/1826,1.893,1.68,,,,,,
01/02/1826,1.533,1.619,,,,,,
01/03/1826,4.888,1.669,,,,,,
01/04/1826,8.402999999999999,2.204,,,,,,
01/05/1826,11.803999999999998,0.826,,,,,,
01/06/1826,13.02,1.539,,,,,,
01/07/1826,14.482,1.134,,,,,,
01/08/1826,13.109000000000002,1.511,,,,,,
01/09/1826,11.178,1.779,,,,,,
01/10/1826,8.459,1.789,,,,,,
01/11/1826,6.634,1.145,,,,,,
01/12/1826,4.876,1.82,,,,,,
01/01/1827,3.593,2.3280000000000003,,,,,,
01/02/1827,4.415,1.952,,,,,,
01/03/1827,6.141,1.356,,,,,,
01/04/1827,9.428999999999998,2.669,,,,,,
01/05/1827,11.807,1.393,,,,,,
01/06/1827,13.548,1.228,,,,,,
01/07/1827,14.684,0.662,,,,,,
01/08/1827,13.694,0.79,,,,,,
01/09/1827,10.883,0.66,,,,,,
01/10/1827,8.51,1.222,,,,,,
01/11/1827,6.279,1.236,,,,,,
01/12/1827,2.722,1.827,,,,,,
01/01/1828,0.5950000000000002,2.036,,,,,,
01/02/1828,1.853,2.002,,,,,,
01/03/1828,5.729,1.871,,,,,,
01/04/1828,8.737,1.471,,,,,,
01/05/1828,11.281,1.412,,,,,,
01/06/1828,14.124,1.081,,,,,,
01/07/1828,14.384,1.753,,,,,,
01/08/1828,13.635,0.975,,,,,,
01/09/1828,10.079999999999998,1.078,,,,,,
01/10/1828,8.655999999999999,1.832,,,,,,
01/11/1828,5.957000000000001,1.765,,,,,,
01/12/1828,2.9530000000000003,2.505,,,,,,
01/01/1829,2.032,1.931,,,,,,
01/02/1829,1.715,1.959,,,,,,
01/03/1829,5.061,1.294,,,,,,
01/04/1829,7.814999999999999,1.0,,,,,,
01/05/1829,11.336,1.123,,,,,,
01/06/1829,12.86,1.3119999999999998,,,,,,
01/07/1829,14.225,0.912,,,,,,
01/08/1829,13.399,0.86,,,,,,
01/09/1829,10.598,0.7759999999999999,,,,,,
01/10/1829,8.806000000000001,1.3119999999999998,,,,,,
01/11/1829,5.003,1.449,,,,,,
01/12/1829,2.452,1.909,,,,,,
01/01/1830,2.9570000000000003,2.346,,,,,,
01/02/1830,4.085,1.896,,,,,,
01/03/1830,4.4540000000000015,1.369,,,,,,
01/04/1830,8.841000000000001,1.098,,,,,,
01/05/1830,10.202,1.01,,,,,,
01/06/1830,12.827,1.7180000000000002,,,,,,
01/07/1830,14.942,1.839,,,,,,
01/08/1830,13.386,0.643,,,,,,
01/09/1830,10.54,1.023,,,,,,
01/10/1830,7.9929999999999986,1.18,,,,,,
01/11/1830,7.492999999999999,1.7280000000000002,,,,,,
01/12/1830,4.481,1.327,,,,,,
01/01/1831,2.182,2.217,,,,,,
01/02/1831,2.479,3.5410000000000004,,,,,,
01/03/1831,4.558,1.616,,,,,,
01/04/1831,7.731,0.908,,,,,,
01/05/1831,10.994000000000002,1.285,,,,,,
01/06/1831,13.203,1.882,,,,,,
01/07/1831,13.58,1.172,,,,,,
01/08/1831,12.49,0.7929999999999999,,,,,,
01/09/1831,9.946,0.954,,,,,,
01/10/1831,7.83,1.068,,,,,,
01/11/1831,4.412,1.358,,,,,,
01/12/1831,2.265,1.584,,,,,,
01/01/1832,1.717,1.757,,,,,,
01/02/1832,1.833,1.656,,,,,,
01/03/1832,4.65,1.374,,,,,,
01/04/1832,8.059,1.0590000000000002,,,,,,
01/05/1832,10.489,1.252,,,,,,
01/06/1832,12.857,1.126,,,,,,
01/07/1832,13.727,2.067,,,,,,
01/08/1832,11.966,1.3090000000000002,,,,,,
01/09/1832,10.425999999999998,1.194,,,,,,
01/10/1832,8.634,0.983,,,,,,
01/11/1832,4.2620000000000005,1.914,,,,,,
01/12/1832,0.7819999999999996,2.794,,,,,,
01/01/1833,2.006,1.76,,,,,,
01/02/1833,2.815,1.354,,,,,,
01/03/1833,4.521,1.367,,,,,,
01/04/1833,7.869,1.0759999999999998,,,,,,
01/05/1833,10.581,0.961,,,,,,
01/06/1833,13.049,0.883,,,,,,
01/07/1833,13.803,1.42,,,,,,
01/08/1833,13.222,0.835,,,,,,
01/09/1833,11.236,0.8190000000000001,,,,,,
01/10/1833,7.899999999999999,1.108,,,,,,
01/11/1833,6.596,1.388,,,,,,
01/12/1833,2.5580000000000003,1.831,,,,,,
01/01/1834,0.3340000000000001,2.032,,,,,,
01/02/1834,2.329,1.483,,,,,,
01/03/1834,5.736000000000001,1.28,,,,,,
01/04/1834,8.084999999999999,1.11,,,,,,
01/05/1834,11.234000000000002,0.6970000000000001,,,,,,
01/06/1834,12.799,0.7609999999999999,,,,,,
01/07/1834,14.197,1.186,,,,,,
01/08/1834,13.412,0.866,,,,,,
01/09/1834,11.571,0.731,,,,,,
01/10/1834,8.616999999999999,0.773,,,,,,
01/11/1834,6.355,1.849,,,,,,
01/12/1834,3.092,1.0590000000000002,,,,,,
01/01/1835,2.551,1.755,,,,,,
01/02/1835,2.967,1.464,,,,,,
01/03/1835,4.507,1.136,,,,,,
01/04/1835,7.768999999999999,1.079,,,,,,
01/05/1835,10.171,1.4469999999999998,,,,,,
01/06/1835,12.007,0.992,,,,,,
01/07/1835,13.129,0.693,,,,,,
01/08/1835,12.322,0.805,,,,,,
01/09/1835,9.942,0.925,,,,,,
01/10/1835,7.834999999999999,1.021,,,,,,
01/11/1835,4.312,1.419,,,,,,
01/12/1835,1.198,2.568,,,,,,
01/01/1836,1.67,1.6980000000000002,,,,,,
01/02/1836,2.371,1.611,,,,,,
01/03/1836,5.448,1.208,,,,,,
01/04/1836,7.314999999999999,0.983,,,,,,
01/05/1836,10.279000000000002,1.297,,,,,,
01/06/1836,12.549,0.893,,,,,,
01/07/1836,13.646,0.6,,,,,,
01/08/1836,12.83,1.362,,,,,,
01/09/1836,10.812,0.975,,,,,,
01/10/1836,8.756,1.131,,,,,,
01/11/1836,3.814,1.192,,,,,,
01/12/1836,2.86,1.083,,,,,,
01/01/1837,1.94,2.033,,,,,,
01/02/1837,2.619,1.893,,,,,,
01/03/1837,3.865,1.3259999999999998,,,,,,
01/04/1837,6.555999999999999,1.017,,,,,,
01/05/1837,9.973,1.574,,,,,,
01/06/1837,12.099,0.7979999999999999,,,,,,
01/07/1837,13.526,1.618,,,,,,
01/08/1837,13.018,1.224,,,,,,
01/09/1837,10.805,0.664,,,,,,
01/10/1837,7.653,0.851,,,,,,
01/11/1837,4.1690000000000005,1.307,,,,,,
01/12/1837,2.285,1.186,,,,,,
01/01/1838,-0.5569999999999999,1.999,,,,,,
01/02/1838,1.5630000000000002,1.622,,,,,,
01/03/1838,3.723,1.472,,,,,,
01/04/1838,7.382999999999999,1.339,,,,,,
01/05/1838,9.985,0.8220000000000001,,,,,,
01/06/1838,12.742,0.631,,,,,,
01/07/1838,14.367,0.884,,,,,,
01/08/1838,13.568,0.986,,,,,,
01/09/1838,11.106,0.889,,,,,,
01/10/1838,8.526,1.021,,,,,,
01/11/1838,5.16,1.044,,,,,,
01/12/1838,2.613,1.239,,,,,,
01/01/1839,2.156,1.681,,,,,,
01/02/1839,3.482,1.546,,,,,,
01/03/1839,2.673,1.493,,,,,,
01/04/1839,7.891999999999999,0.92,,,,,,
01/05/1839,10.289,0.68,,,,,,
01/06/1839,12.548,0.8390000000000001,,,,,,
01/07/1839,14.411,0.942,,,,,,
01/08/1839,14.07,1.296,,,,,,
01/09/1839,10.853,0.7140000000000001,,,,,,
01/10/1839,8.219,0.972,,,,,,
01/11/1839,3.92,1.4509999999999998,,,,,,
01/12/1839,1.0739999999999998,1.619,,,,,,
01/01/1840,2.5610000000000004,1.4680000000000002,,,,,,
01/02/1840,2.1020000000000003,1.561,,,,,,
01/03/1840,4.04,1.469,,,,,,
01/04/1840,7.943,0.7759999999999999,,,,,,
01/05/1840,11.173,0.698,,,,,,
01/06/1840,13.411,1.028,,,,,,
01/07/1840,14.714,0.462,,,,,,
01/08/1840,13.086,0.936,,,,,,
01/09/1840,11.01,0.586,,,,,,
01/10/1840,7.505,0.853,,,,,,
01/11/1840,4.101,0.982,,,,,,
01/12/1840,1.909,1.075,,,,,,
01/01/1841,0.6490000000000002,1.761,,,,,,
01/02/1841,2.468,1.602,,,,,,
01/03/1841,3.307,1.324,,,,,,
01/04/1841,6.77,0.942,,,,,,
01/05/1841,10.764,0.573,,,,,,
01/06/1841,13.062,0.64,,,,,,
01/07/1841,14.552,0.737,,,,,,
01/08/1841,13.708,0.7490000000000001,,,,,,
01/09/1841,10.921,0.583,,,,,,
01/10/1841,8.764999999999999,0.654,,,,,,
01/11/1841,4.744,0.878,,,,,,
01/12/1841,2.548,0.981,,,,,,
01/01/1842,1.636,1.64,,,,,,
01/02/1842,2.787,1.56,,,,,,
01/03/1842,5.75,1.164,,,,,,
01/04/1842,8.309999999999999,0.76,,,,,,
01/05/1842,10.535,0.643,,,,,,
01/06/1842,12.629,0.6609999999999999,,,,,,
01/07/1842,13.584,0.509,,,,,,
01/08/1842,13.241,0.642,,,,,,
01/09/1842,10.94,0.677,,,,,,
01/10/1842,8.307,0.759,,,,,,
01/11/1842,4.824,0.792,,,,,,
01/12/1842,3.73,0.963,,,,,,
01/01/1843,2.974,1.212,,,,,,
01/02/1843,3.92,1.045,,,,,,
01/03/1843,4.744,0.88,,,,,,
01/04/1843,7.829999999999999,0.691,,,,,,
01/05/1843,10.04,0.636,,,,,,
01/06/1843,12.53,0.523,,,,,,
01/07/1843,13.991,0.545,,,,,,
01/08/1843,13.295,0.564,,,,,,
01/09/1843,11.326,0.534,,,,,,
01/10/1843,8.722000000000001,0.596,,,,,,
01/11/1843,4.947,0.775,,,,,,
01/12/1843,3.765,0.997,,,,,,
01/01/1844,1.868,1.17,,,,,,
01/02/1844,2.0380000000000003,1.137,,,,,,
01/03/1844,4.734,0.999,,,,,,
01/04/1844,7.3889999999999985,0.81,,,,,,
01/05/1844,10.109,0.648,,,,,,
01/06/1844,12.84,0.7240000000000001,,,,,,
01/07/1844,13.921,0.605,,,,,,
01/08/1844,13.046,0.6920000000000001,,,,,,
01/09/1844,10.819,0.8170000000000001,,,,,,
01/10/1844,8.7,0.919,,,,,,
01/11/1844,4.401,1.327,,,,,,
01/12/1844,1.891,1.264,,,,,,
01/01/1845,2.661,1.364,,,,,,
01/02/1845,1.6269999999999998,1.226,,,,,,
01/03/1845,4.651,0.882,,,,,,
01/04/1845,8.158,0.731,,,,,,
01/05/1845,10.433,0.772,,,,,,
01/06/1845,12.863,0.631,,,,,,
01/07/1845,14.319,0.725,,,,,,
01/08/1845,13.556,0.561,,,,,,
01/09/1845,11.234000000000002,0.536,,,,,,
01/10/1845,7.781999999999999,0.652,,,,,,
01/11/1845,5.194,1.155,,,,,,
01/12/1845,1.7359999999999998,1.3430000000000002,,,,,,
01/01/1846,3.213,1.47,,,,,,
01/02/1846,3.3760000000000003,1.177,,,,,,
01/03/1846,6.314,1.031,,,,,,
01/04/1846,7.472999999999999,1.729,,,,,,
01/05/1846,10.896,0.8440000000000001,,,,,,
01/06/1846,13.53,1.143,,,,,,
01/07/1846,14.923,0.737,,,,,,
01/08/1846,14.121,0.765,,,,,,
01/09/1846,11.738,0.716,,,,,,
01/10/1846,8.229,0.8759999999999999,,,,,,
01/11/1846,5.0440000000000005,1.039,,,,,,
01/12/1846,3.776,1.094,,,,,,
01/01/1847,2.753,1.269,,,,,,
01/02/1847,3.602,1.383,,,,,,
01/03/1847,4.046,1.5830000000000002,,,,,,
01/04/1847,7.979999999999999,0.998,,,,,,
01/05/1847,10.622,0.752,,,,,,
01/06/1847,12.828,0.428,,,,,,
01/07/1847,14.25,0.6,,,,,,
01/08/1847,13.414,0.657,,,,,,
01/09/1847,11.619000000000002,0.528,,,,,,
01/10/1847,8.618,0.8440000000000001,,,,,,
01/11/1847,5.574,0.778,,,,,,
01/12/1847,1.7259999999999998,0.988,,,,,,
01/01/1848,0.5100000000000002,1.341,,,,,,
01/02/1848,3.726,1.4369999999999998,,,,,,
01/03/1848,4.806,0.967,,,,,,
01/04/1848,8.11,1.054,,,,,,
01/05/1848,10.579999999999998,0.584,,,,,,
01/06/1848,13.247,0.583,,,,,,
01/07/1848,14.466,0.613,,,,,,
01/08/1848,13.268,0.7090000000000001,,,,,,
01/09/1848,10.997,0.623,,,,,,
01/10/1848,8.655,0.8370000000000001,,,,,,
01/11/1848,5.29,0.748,,,,,,
01/12/1848,2.099,0.96,,,,,,
01/01/1849,1.941,1.308,,,,,,
01/02/1849,2.638,1.345,,,,,,
01/03/1849,5.3020000000000005,1.06,,,,,,
01/04/1849,7.028,0.845,,,,,,
01/05/1849,10.159,0.644,,,,,,
01/06/1849,13.0,0.659,,,,,,
01/07/1849,14.458,0.6779999999999999,,,,,,
01/08/1849,13.603,0.902,,,,,,
01/09/1849,11.093,0.568,,,,,,
01/10/1849,8.889999999999997,0.733,,,,,,
01/11/1849,5.7780000000000005,1.3130000000000002,,,,,,
01/12/1849,1.923,0.908,,,,,,
01/01/1850,0.7490000000000001,1.105,8.241999999999999,1.7380000000000002,-3.2060000000000004,2.822,12.832999999999998,0.3670000000000001
01/02/1850,3.071,1.275,9.97,3.007,-2.2910000000000004,1.6230000000000002,13.588,0.414
01/03/1850,4.954,0.955,10.347,2.401,-1.905,1.41,14.043,0.341
01/04/1850,7.217,0.665,12.934,1.004,1.018,1.329,14.667,0.267
01/05/1850,10.004,0.617,15.655,2.406,3.811,1.347,15.507,0.249
01/06/1850,13.15,0.614,18.946,2.817,7.106,0.857,16.352999999999998,0.245
01/07/1850,14.492,0.614,19.233,2.84,8.014,0.7859999999999999,16.783,0.238
01/08/1850,14.039,0.802,18.477,2.079,7.405999999999999,1.086,16.718,0.28
01/09/1850,11.505,0.675,15.846000000000002,2.692,4.533,1.798,15.886,0.254
01/10/1850,8.091000000000001,0.863,13.189,2.338,2.013,2.133,14.831,0.297
01/11/1850,4.7330000000000005,1.149,11.388,3.491,-0.12,1.069,13.897,0.368
01/12/1850,2.803,1.183,7.492999999999999,1.925,-2.8070000000000004,2.594,13.3,0.378
