dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1878-05-01,26.078000000000003,0.841,Abidjan,Côte D'Ivoire,5.63N,3.23W
1878-06-01,25.087,2.164,Abidjan,Côte D'Ivoire,5.63N,3.23W
1878-07-01,23.668000000000006,2.186,Abidjan,Côte D'Ivoire,5.63N,3.23W
1878-08-01,23.475,1.602,Abidjan,Côte D'Ivoire,5.63N,3.23W
1878-09-01,24.348000000000003,0.787,Abidjan,Côte D'Ivoire,5.63N,3.23W
1878-10-01,25.398000000000003,0.736,Abidjan,Côte D'Ivoire,5.63N,3.23W
1878-11-01,26.206999999999997,1.225,Abidjan,Côte D'Ivoire,5.63N,3.23W
1878-12-01,25.781,1.177,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-01-01,25.803,1.4169999999999998,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-02-01,27.401999999999997,0.978,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-03-01,27.148000000000003,1.129,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-04-01,26.662,1.182,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-05-01,25.592,1.319,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-06-01,25.147,0.919,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-07-01,23.265,1.804,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-08-01,22.912,1.3159999999999998,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-09-01,23.926,0.847,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-10-01,25.197,0.985,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-11-01,25.897,0.885,Abidjan,Côte D'Ivoire,5.63N,3.23W
1879-12-01,25.656999999999996,1.285,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-01-01,26.109,1.095,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-02-01,26.921999999999997,1.249,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-03-01,27.514,1.204,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-04-01,26.65,0.955,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-05-01,26.566,1.262,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-06-01,25.232,1.027,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-07-01,24.614,1.069,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-08-01,24.542,1.534,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-09-01,24.199,0.91,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-10-01,25.99,1.975,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-11-01,26.607,1.7380000000000002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1880-12-01,26.54,1.491,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-01-01,27.011000000000006,1.329,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-02-01,27.696,1.372,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-03-01,28.409000000000002,1.352,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-04-01,27.49,0.826,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-05-01,26.838,1.222,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-06-01,24.682,1.063,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-07-01,24.824,1.475,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-08-01,23.629,1.241,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-09-01,24.505,0.848,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-10-01,25.366999999999997,0.866,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-11-01,26.118000000000002,1.231,Abidjan,Côte D'Ivoire,5.63N,3.23W
1881-12-01,26.311,1.253,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-01-01,26.756999999999998,1.233,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-02-01,27.574,0.95,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-03-01,27.998,1.058,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-04-01,26.718000000000004,0.887,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-05-01,26.081,0.8590000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-06-01,24.394000000000002,1.099,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-07-01,24.01,0.8859999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-08-01,23.59,0.909,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-09-01,24.263,0.8029999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-10-01,25.264,1.036,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-11-01,25.836,1.031,Abidjan,Côte D'Ivoire,5.63N,3.23W
1882-12-01,25.761,1.665,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-01-01,26.031,1.304,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-02-01,26.628,1.341,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-03-01,27.628,1.009,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-04-01,27.756999999999998,1.785,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-05-01,26.063000000000002,0.8190000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-06-01,25.406,0.79,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-07-01,25.268,2.059,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-08-01,25.043000000000003,2.99,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-09-01,25.391,2.8480000000000003,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-10-01,25.717,1.145,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-11-01,26.579,2.567,Abidjan,Côte D'Ivoire,5.63N,3.23W
1883-12-01,26.065,1.252,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-01-01,26.224,1.264,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-02-01,27.801,1.788,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-03-01,28.158,3.032,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-04-01,27.339,1.846,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-05-01,26.373,2.01,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-06-01,25.924,2.84,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-07-01,24.826,2.258,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-08-01,24.288,1.809,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-09-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-10-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-11-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1884-12-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-01-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-02-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-03-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-04-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-05-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-06-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-07-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-08-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-09-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-10-01,,,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-11-01,25.78,1.069,Abidjan,Côte D'Ivoire,5.63N,3.23W
1885-12-01,26.357,1.226,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-01-01,26.07,1.175,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-02-01,26.912,1.051,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-03-01,28.423000000000002,2.9160000000000004,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-04-01,26.166999999999998,1.905,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-05-01,25.781,0.813,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-06-01,25.751,2.849,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-07-01,24.209,1.02,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-08-01,23.849,1.124,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-09-01,23.935,1.012,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-10-01,24.686999999999998,0.742,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-11-01,25.403000000000002,0.7929999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
1886-12-01,24.503,0.892,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-01-01,25.302,1.5730000000000002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-02-01,26.149,0.8590000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-03-01,26.471,1.401,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-04-01,26.086,0.847,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-05-01,25.296,1.4469999999999998,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-06-01,23.929000000000002,0.823,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-07-01,23.235,0.6679999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-08-01,22.528000000000002,0.836,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-09-01,24.302,1.776,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-10-01,24.828000000000003,1.189,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-11-01,25.286,0.645,Abidjan,Côte D'Ivoire,5.63N,3.23W
1887-12-01,25.529,0.778,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-01-01,25.134,1.845,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-02-01,26.14,1.766,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-03-01,26.983,1.332,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-04-01,26.605,1.105,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-05-01,25.537,1.105,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-06-01,24.592,1.082,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-07-01,22.682,1.0590000000000002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-08-01,22.486,1.219,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-09-01,23.576999999999998,1.006,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-10-01,24.41,1.032,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-11-01,25.711,1.121,Abidjan,Côte D'Ivoire,5.63N,3.23W
1888-12-01,25.497,0.944,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-01-01,24.959000000000003,1.3430000000000002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-02-01,26.799,1.3230000000000002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-03-01,27.75,0.945,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-04-01,27.395,1.639,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-05-01,25.527,0.984,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-06-01,24.518,0.631,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-07-01,23.51,1.24,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-08-01,22.819000000000003,1.25,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-09-01,22.915,1.123,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-10-01,24.195,1.253,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-11-01,25.635,0.901,Abidjan,Côte D'Ivoire,5.63N,3.23W
1889-12-01,25.439,1.099,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-01-01,25.965,2.0,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-02-01,26.912,1.273,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-03-01,26.442,2.005,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-04-01,25.694000000000006,1.622,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-05-01,25.011,1.659,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-06-01,23.592,1.102,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-07-01,23.748,1.228,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-08-01,22.363000000000003,0.942,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-09-01,23.548,0.807,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-10-01,24.761999999999997,0.794,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-11-01,24.997,0.841,Abidjan,Côte D'Ivoire,5.63N,3.23W
1890-12-01,25.256,1.293,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-01-01,25.886000000000006,1.172,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-02-01,26.65,0.736,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-03-01,27.066999999999997,0.787,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-04-01,26.379,0.774,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-05-01,25.591,0.868,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-06-01,24.434,0.622,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-07-01,22.630000000000006,0.905,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-08-01,22.377,0.715,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-09-01,23.607,0.727,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-10-01,24.791,0.617,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-11-01,25.741999999999997,1.013,Abidjan,Côte D'Ivoire,5.63N,3.23W
1891-12-01,26.155,0.774,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-01-01,26.480999999999998,1.239,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-02-01,27.043000000000003,0.989,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-03-01,27.124000000000002,1.121,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-04-01,26.191000000000006,0.799,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-05-01,24.826,1.074,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-06-01,24.296999999999997,0.713,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-07-01,23.203000000000007,1.155,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-08-01,22.488000000000003,0.67,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-09-01,23.833,0.562,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-10-01,24.544,0.7509999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-11-01,25.802,0.872,Abidjan,Côte D'Ivoire,5.63N,3.23W
1892-12-01,26.175,0.975,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-01-01,25.592,1.42,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-02-01,26.671,0.985,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-03-01,26.593000000000004,0.965,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-04-01,25.506,0.954,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-05-01,25.79,0.816,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-06-01,24.717,0.648,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-07-01,24.099,0.536,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-08-01,23.639,0.523,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-09-01,24.160999999999998,0.727,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-10-01,24.886,0.897,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-11-01,26.498,0.7170000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1893-12-01,25.819000000000003,0.618,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-01-01,25.997,0.769,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-02-01,26.68,0.851,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-03-01,26.866,0.883,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-04-01,25.936999999999998,0.698,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-05-01,25.631,0.7340000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-06-01,24.226,0.835,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-07-01,23.53,0.583,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-08-01,22.75,1.461,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-09-01,23.415,0.848,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-10-01,24.500999999999998,0.737,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-11-01,25.656999999999996,1.097,Abidjan,Côte D'Ivoire,5.63N,3.23W
1894-12-01,25.296,1.127,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-01-01,25.462,1.556,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-02-01,26.447,1.3730000000000002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-03-01,26.816,0.77,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-04-01,26.698,2.285,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-05-01,26.461,1.25,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-06-01,24.287,0.71,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-07-01,23.941000000000006,1.051,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-08-01,23.168000000000003,0.815,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-09-01,24.198,0.841,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-10-01,24.878,1.922,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-11-01,25.973000000000003,2.077,Abidjan,Côte D'Ivoire,5.63N,3.23W
1895-12-01,26.125,2.002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-01-01,26.059,1.843,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-02-01,27.611,0.958,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-03-01,26.907,1.042,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-04-01,26.635,1.2009999999999998,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-05-01,25.53,0.691,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-06-01,23.969,1.073,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-07-01,24.131,0.456,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-08-01,22.644000000000002,1.558,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-09-01,23.127,1.36,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-10-01,24.956999999999997,0.885,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-11-01,26.084,0.759,Abidjan,Côte D'Ivoire,5.63N,3.23W
1896-12-01,26.344,1.6030000000000002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-01-01,25.487,0.8390000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-02-01,27.184,0.816,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-03-01,28.134,0.626,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-04-01,26.726999999999997,1.461,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-05-01,26.046,0.884,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-06-01,25.056,0.8740000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-07-01,24.357000000000006,0.838,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-08-01,23.715999999999998,1.126,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-09-01,24.2,1.119,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-10-01,25.166999999999998,0.878,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-11-01,25.886999999999997,0.986,Abidjan,Côte D'Ivoire,5.63N,3.23W
1897-12-01,25.745,0.821,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-01-01,26.134,1.107,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-02-01,26.518,0.778,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-03-01,27.15,0.858,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-04-01,26.391,0.746,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-05-01,26.168000000000003,0.835,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-06-01,24.249000000000002,0.5529999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-07-01,23.678,0.5920000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-08-01,23.644000000000002,2.0780000000000003,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-09-01,24.396,1.3730000000000002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-10-01,25.125,1.264,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-11-01,26.202,0.682,Abidjan,Côte D'Ivoire,5.63N,3.23W
1898-12-01,26.0,1.216,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-01-01,25.301,1.3159999999999998,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-02-01,27.05,1.09,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-03-01,27.786,0.795,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-04-01,28.094,1.481,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-05-01,27.536,1.719,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-06-01,26.225,1.28,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-07-01,25.698,0.8220000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-08-01,25.281999999999996,1.038,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-09-01,25.173,0.919,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-10-01,25.483,0.7190000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-11-01,27.177,0.664,Abidjan,Côte D'Ivoire,5.63N,3.23W
1899-12-01,26.759,0.78,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-01-01,25.695999999999998,1.3259999999999998,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-02-01,27.816,0.789,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-03-01,28.395,1.296,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-04-01,27.706,0.501,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-05-01,26.753,0.458,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-06-01,25.18,0.733,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-07-01,24.191999999999997,0.828,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-08-01,23.473000000000003,1.209,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-09-01,25.127,0.6579999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-10-01,25.962,0.564,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-11-01,26.663,1.147,Abidjan,Côte D'Ivoire,5.63N,3.23W
1900-12-01,26.459,0.918,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-01-01,25.915000000000006,0.7859999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-02-01,27.913,0.772,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-03-01,27.512,1.178,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-04-01,26.816,1.27,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-05-01,25.837,0.77,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-06-01,25.195,0.536,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-07-01,24.303,0.723,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-08-01,24.151999999999997,0.883,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-09-01,25.039,0.6779999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-10-01,25.678,1.185,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-11-01,26.087,0.939,Abidjan,Côte D'Ivoire,5.63N,3.23W
1901-12-01,26.572,0.542,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-01-01,26.555999999999997,0.96,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-02-01,27.37,0.964,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-03-01,27.822,0.586,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-04-01,26.625,1.26,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-05-01,26.533,0.6709999999999999,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-06-01,25.186,1.568,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-07-01,23.586,0.966,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-08-01,23.464000000000002,0.612,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-09-01,24.307,0.586,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-10-01,24.59,0.685,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-11-01,25.889,0.933,Abidjan,Côte D'Ivoire,5.63N,3.23W
1902-12-01,25.145,0.889,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-01-01,26.098000000000006,1.379,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-02-01,26.682,1.252,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-03-01,28.107,0.87,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-04-01,27.139,1.221,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-05-01,26.066,1.028,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-06-01,24.18,0.7140000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-07-01,23.342,0.517,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-08-01,23.057,0.787,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-09-01,23.866999999999997,0.4970000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-10-01,25.223000000000006,1.042,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-11-01,26.12,1.17,Abidjan,Côte D'Ivoire,5.63N,3.23W
1903-12-01,25.9,1.268,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-01-01,25.386999999999997,1.218,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-02-01,26.912,0.841,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-03-01,27.31,0.5,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-04-01,26.609,0.6940000000000001,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-05-01,25.702,1.265,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-06-01,24.652,1.1909999999999998,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-07-01,23.366,0.66,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-08-01,22.728,1.425,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-09-01,23.93,0.7,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-10-01,24.338,0.589,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-11-01,25.845,0.741,Abidjan,Côte D'Ivoire,5.63N,3.23W
1904-12-01,26.064,1.002,Abidjan,Côte D'Ivoire,5.63N,3.23W
1905-01-01,26.603,1.168,Abidjan,Côte D'Ivoire,5.63N,3.23W
1905-02-01,27.111,0.993,Abidjan,Côte D'Ivoire,5.63N,3.23W
